timestamp,TP9,AF7,AF8,TP10
1789993516.310158,0.000,-18.555,-46.387,-10.742
1789993516.314060,-20.508,-34.668,-43.945,-26.855
1789993516.317963,-24.414,-36.133,-44.922,-25.391
1789993516.321867,-5.371,-22.461,-46.387,-9.766
1789993516.325769,-4.395,-23.926,-40.039,-6.836
1789993516.329672,-21.973,-25.391,-40.039,-23.438
1789993516.333575,-25.879,-21.484,-44.434,-30.762
1789993516.337478,-21.484,-29.785,-52.246,-22.949
1789993516.341381,-12.207,-38.574,-56.641,-20.996
1789993516.345336,-19.531,-38.086,-58.105,-26.855
1789993516.349239,-42.480,-41.992,-49.316,-33.203
1789993516.353142,-39.551,-36.133,-39.062,-36.621
1789993516.357045,-21.973,-23.438,-46.875,-28.320
1789993516.360948,-34.668,-25.879,-46.875,-26.855
1789993516.364851,-50.781,-28.809,-39.551,-37.598
1789993516.368754,-42.969,-29.785,-44.434,-37.598
1789993516.372657,-33.203,-27.344,-42.969,-24.414
1789993516.376560,-25.391,-26.367,-37.598,-23.926
1789993516.380463,-42.969,-33.203,-47.363,-34.668
1789993516.384366,-50.781,-30.273,-50.781,-35.156
1789993516.388269,-25.879,-28.809,-45.898,-30.273
1789993516.392210,0.000,-34.180,-42.480,-13.672
1789993516.396113,0.000,-32.715,-33.203,-22.949
1789993516.400016,0.000,-25.391,-27.344,-30.273
1789993516.403919,0.000,-27.832,-30.762,-16.602
1789993516.407822,0.000,-26.855,-30.273,-19.043
1789993516.411726,0.000,-30.762,-32.227,-33.691
1789993516.415628,0.000,-33.203,-36.133,-38.086
1789993516.419531,0.000,-24.902,-29.785,-30.762
1789993516.423434,0.000,-30.762,-32.227,-17.578
1789993516.427337,0.000,-27.344,-34.668,-15.137
1789993516.431240,0.000,-21.973,-29.297,-27.344
1789993516.435143,0.000,-32.715,-33.691,-33.203
1789993516.439108,-28.320,-43.457,-40.039,-26.367
1789993516.443011,-17.578,-34.668,-36.133,-14.648
1789993516.446914,-38.574,-26.367,-34.180,-34.180
1789993516.450817,-39.062,-24.902,-33.691,-36.621
1789993516.454720,-1.465,-34.668,-28.320,-0.488
1789993516.458623,-5.371,-49.805,-21.973,-1.953
1789993516.462526,-53.223,-54.688,-21.484,-41.016
1789993516.466429,-68.848,-57.129,-30.762,-50.293
1789993516.470332,-65.430,-64.941,-33.203,-48.340
1789993516.474235,-62.988,-64.941,-24.902,-42.480
1789993516.478138,-74.219,-65.430,-15.625,-42.969
1789993516.482041,-89.355,-74.219,-13.184,-55.664
1789993516.486005,-83.496,-82.031,-6.836,-41.016
1789993516.489908,-67.871,-84.473,4.395,-27.344
1789993516.493811,-62.012,-88.867,1.465,-27.344
1789993516.497714,-71.777,-85.449,4.883,-30.273
1789993516.501617,-77.148,-81.055,16.113,-32.227
1789993516.505520,-69.824,-82.031,11.230,-33.691
1789993516.509423,-51.758,-72.754,-0.977,-23.438
1789993516.513326,-52.246,-67.383,-0.488,-19.531
1789993516.517229,-59.570,-76.660,0.488,-25.391
1789993516.521132,-49.805,-80.566,-0.977,-26.367
1789993516.525035,-41.992,-79.590,-0.488,-18.555
1789993516.528938,-46.875,-64.453,-1.953,-22.461
1789993516.532898,-55.176,-51.270,-3.418,-35.156
1789993516.536801,-55.176,-62.012,-3.906,-38.086
1789993516.540704,-41.016,-69.336,-12.695,-23.926
1789993516.544607,-38.086,-60.059,-12.207,-16.113
1789993516.548510,-55.664,-53.711,-10.254,-30.762
1789993516.552413,-53.223,-54.688,-16.113,-28.809
1789993516.556316,-37.598,-50.781,-14.648,-19.531
1789993516.560219,-31.738,-47.363,-15.137,-22.949
1789993516.564122,-41.016,-41.016,-20.508,-35.156
1789993516.568025,-52.734,-44.434,-20.996,-42.969
1789993516.571928,-39.551,-45.410,-25.879,-31.250
1789993516.575831,-33.203,-54.688,-24.902,-25.391
1789993516.579789,-50.781,-63.965,-20.020,-30.762
1789993516.583692,-42.480,-44.922,-11.719,-18.066
1789993516.587595,-28.320,-34.180,-13.184,-13.184
1789993516.591498,-28.809,-43.945,-23.438,-21.484
1789993516.595401,-32.227,-53.711,-21.973,-24.414
1789993516.599304,-40.039,-39.551,-19.043,-24.414
1789993516.603207,-33.691,-29.297,-25.391,-19.043
1789993516.607110,-18.066,-43.945,-28.320,-12.695
1789993516.611013,-20.020,-36.621,-25.391,-18.555
1789993516.614916,-28.809,-16.113,-21.973,-32.227
1789993516.618819,-27.344,-16.113,-26.855,-34.180
1789993516.622722,-10.254,-16.602,-31.250,-27.832
1789993516.626673,0.000,-22.461,-41.016,-28.320
1789993516.630576,0.000,-37.109,-43.457,-39.062
1789993516.634479,0.000,-27.344,-38.086,-33.203
1789993516.638382,0.000,-20.996,-35.645,-25.391
1789993516.642285,0.000,-32.227,-33.691,-32.715
1789993516.646188,0.000,-27.832,-36.133,-40.527
1789993516.650091,0.000,-29.297,-36.621,-43.945
1789993516.653994,0.000,-37.598,-40.039,-31.250
1789993516.657897,0.000,-27.832,-43.457,-27.832
1789993516.661800,0.000,-34.180,-38.574,-33.203
1789993516.665703,0.000,-41.504,-34.180,-28.320
1789993516.669606,0.000,-33.691,-34.668,-16.602
1789993516.673554,-17.090,-28.809,-36.133,-12.207
1789993516.677457,-18.555,-28.809,-36.621,-15.625
1789993516.681360,-41.016,-32.227,-37.598,-17.578
1789993516.685263,-30.273,-24.414,-33.203,-13.184
1789993516.689166,-12.207,-19.043,-25.391,-15.625
1789993516.693069,-29.785,-29.297,-25.391,-43.945
1789993516.696972,-55.176,-44.434,-30.273,-54.688
1789993516.700875,-60.547,-51.270,-27.832,-39.062
1789993516.704778,-47.363,-47.363,-28.809,-38.574
1789993516.708681,-23.926,-28.809,-28.320,-37.109
1789993516.712584,-42.480,-25.879,-26.367,-47.363
1789993516.716487,-66.406,-45.410,-27.344,-50.781
1789993516.720432,-54.688,-43.945,-27.832,-53.711
1789993516.724335,-38.574,-38.086,-31.738,-51.758
1789993516.728238,-42.969,-40.039,-37.109,-44.434
1789993516.732141,-55.176,-31.738,-38.086,-43.945
1789993516.736044,-46.387,-29.297,-34.668,-41.016
1789993516.739947,-31.250,-39.062,-34.668,-33.203
1789993516.743850,-30.762,-39.551,-31.738,-30.762
1789993516.747753,-41.992,-29.297,-30.762,-35.645
1789993516.751657,-49.316,-28.320,-37.598,-34.668
1789993516.755559,-36.621,-35.645,-33.691,-28.320
1789993516.759462,-27.344,-41.016,-27.344,-32.715
1789993516.763366,-48.828,-36.133,-33.691,-44.434
1789993516.767306,-54.688,-30.762,-31.250,-37.598
1789993516.771209,-33.203,-28.320,-22.949,-23.438
1789993516.775112,-12.695,-20.020,-20.508,-13.184
1789993516.779015,-15.625,-17.578,-28.320,-18.555
1789993516.782918,-31.250,-29.297,-37.109,-25.391
1789993516.786821,-28.809,-33.203,-33.691,-17.090
1789993516.790724,-17.090,-29.785,-30.762,-20.508
1789993516.794627,-22.461,-33.203,-26.855,-33.203
1789993516.798530,-29.297,-22.461,-12.695,-26.855
1789993516.802433,-24.902,-20.996,-20.996,-21.973
1789993516.806336,-20.508,-31.738,-28.320,-30.273
1789993516.810239,-19.043,-34.668,-25.391,-33.691
1789993516.814206,0.000,-41.504,-31.250,-45.898
1789993516.818109,0.000,-29.785,-33.691,-40.039
1789993516.822012,0.000,-17.090,-33.203,-24.902
1789993516.825915,0.000,-29.297,-30.762,-25.391
1789993516.829818,0.000,-33.203,-34.668,-27.344
1789993516.833721,0.000,-37.598,-39.551,-20.020
1789993516.837624,0.000,-41.504,-28.320,-39.062
1789993516.841527,0.000,-33.203,-17.578,-46.387
1789993516.845430,0.000,-32.715,-20.020,-48.340
1789993516.849333,0.000,-46.875,-29.785,-56.152
1789993516.853236,0.000,-54.199,-22.949,-52.734
1789993516.857139,0.000,-50.781,-9.766,-42.480
1789993516.861101,-50.293,-54.199,-12.207,-34.668
1789993516.865004,-63.965,-61.523,-11.230,-38.574
1789993516.868907,-55.176,-61.523,-9.766,-37.109
1789993516.872810,-36.133,-55.176,-8.301,-33.203
1789993516.876713,-35.156,-49.805,-13.672,-27.832
1789993516.880616,-51.758,-45.410,-18.555,-22.949
1789993516.884519,-50.293,-42.969,-13.184,-25.391
1789993516.888422,-35.156,-41.992,-9.277,-37.598
1789993516.892325,-29.297,-47.852,-16.113,-28.320
1789993516.896229,-36.621,-53.223,-19.043,-23.926
1789993516.900131,-48.340,-49.805,-20.996,-32.227
1789993516.904035,-40.527,-41.992,-21.973,-24.902
1789993516.907992,-17.090,-38.574,-14.648,-10.742
1789993516.911895,-25.391,-37.598,-17.578,-21.484
1789993516.915798,-49.316,-43.945,-17.090,-42.969
1789993516.919701,-46.875,-50.781,-22.949,-48.340
1789993516.923604,-30.273,-56.641,-24.902,-46.387
1789993516.927507,-38.574,-51.758,-19.531,-52.734
1789993516.931410,-55.176,-43.945,-28.809,-58.105
1789993516.935313,-48.340,-36.621,-30.273,-44.922
1789993516.939216,-39.062,-33.203,-15.137,-26.855
1789993516.943119,-23.926,-25.391,-11.230,-27.344
1789993516.947022,-27.832,-27.344,-19.531,-32.715
1789993516.950925,-43.945,-44.434,-24.414,-34.180
1789993516.954901,-34.180,-46.875,-23.926,-34.180
1789993516.958804,-19.531,-39.062,-15.137,-22.949
1789993516.962707,-38.086,-36.621,-19.531,-26.367
1789993516.966610,-44.434,-36.621,-28.809,-29.785
1789993516.970513,-31.738,-33.691,-27.344,-15.137
1789993516.974416,-17.578,-28.809,-32.227,-14.160
1789993516.978319,-18.066,-38.574,-32.227,-24.414
1789993516.982222,-36.133,-41.504,-27.344,-34.180
1789993516.986125,-39.551,-44.434,-25.879,-29.297
1789993516.990028,-23.926,-41.504,-28.809,-29.297
1789993516.993931,-15.625,-26.855,-32.227,-19.531
1789993516.997834,-36.133,-27.344,-27.832,-15.625
1789993517.001808,-43.945,-37.598,-27.832,-31.738
1789993517.005711,-28.809,-34.180,-26.855,-36.621
1789993517.009614,-20.508,-32.715,-29.785,-27.832
1789993517.013517,-36.133,-43.457,-39.551,-39.062
1789993517.017420,-48.828,-47.363,-34.668,-45.898
1789993517.021323,-41.992,-45.898,-28.320,-42.480
1789993517.025226,-16.602,-39.551,-28.320,-40.039
1789993517.029129,-20.020,-32.227,-30.762,-33.691
1789993517.033032,-41.992,-32.227,-27.832,-33.691
1789993517.036935,-29.297,-26.855,-31.738,-25.391
1789993517.040838,-4.883,-30.273,-30.273,-8.789
1789993517.044741,-16.113,-40.527,-28.809,-27.832
1789993517.048715,0.000,-36.621,-37.109,-54.688
1789993517.052619,0.000,-26.367,-39.062,-46.875
1789993517.056521,0.000,-33.691,-36.133,-38.574
1789993517.060425,0.000,-48.340,-34.180,-42.969
1789993517.064328,0.000,-49.316,-35.156,-46.875
1789993517.068231,0.000,-47.363,-30.273,-42.480
1789993517.072134,0.000,-61.523,-34.668,-35.645
1789993517.076037,0.000,-67.383,-31.738,-25.391
1789993517.079940,0.000,-51.270,-21.973,-21.484
1789993517.083843,0.000,-43.945,-27.344,-27.832
1789993517.087746,0.000,-44.922,-31.738,-22.461
1789993517.091649,0.000,-33.203,-21.484,-10.254
1789993517.095597,-15.625,-27.832,-21.484,-16.113
1789993517.099500,-29.785,-33.691,-28.320,-21.484
1789993517.103403,-22.461,-32.715,-20.996,-16.602
1789993517.107306,-13.672,-32.715,-13.672,-3.906
1789993517.111209,-22.461,-29.297,-18.555,-15.137
1789993517.115112,-44.922,-36.133,-24.414,-37.109
1789993517.119015,-45.898,-47.852,-28.809,-28.320
1789993517.122918,-28.809,-47.363,-20.020,-25.391
1789993517.126821,-19.043,-41.504,-13.184,-35.156
1789993517.130724,-34.668,-31.738,-21.484,-41.992
1789993517.134627,-42.969,-37.109,-27.832,-34.668
1789993517.138530,-24.902,-46.387,-30.273,-25.391
1789993517.142470,-16.602,-48.828,-29.785,-18.555
1789993517.146373,-34.180,-44.922,-33.691,-28.320
1789993517.150276,-42.969,-36.133,-33.203,-30.762
1789993517.154179,-25.391,-35.645,-25.391,-6.836
1789993517.158082,-9.277,-46.387,-19.043,6.836
1789993517.161985,-18.066,-51.758,-29.297,-3.418
1789993517.165888,-28.320,-44.434,-31.738,-13.184
1789993517.169791,-23.438,-36.621,-25.391,-14.160
1789993517.173694,-9.277,-38.574,-34.668,-22.949
1789993517.177598,-3.906,-29.785,-31.738,-20.508
1789993517.181500,-21.484,-17.090,-33.203,-28.809
1789993517.185404,-32.227,-24.902,-38.086,-37.109
1789993517.189374,0.000,-37.598,0.000,0.000
1789993517.193277,0.000,-40.527,0.000,0.000
1789993517.197180,0.000,-38.086,0.000,0.000
1789993517.201083,0.000,-39.062,0.000,0.000
1789993517.204986,0.000,-36.133,0.000,0.000
1789993517.208889,0.000,-27.344,0.000,0.000
1789993517.212792,0.000,-23.438,0.000,0.000
1789993517.216695,0.000,-28.809,0.000,0.000
1789993517.220598,0.000,-34.180,0.000,0.000
1789993517.224501,0.000,-31.250,0.000,0.000
1789993517.228404,0.000,-29.785,0.000,0.000
1789993517.232307,0.000,-27.344,0.000,0.000
1789993517.236284,-32.227,-25.391,-24.414,-21.484
1789993517.240187,-40.527,-32.227,-30.762,-34.668
1789993517.244090,-42.969,-40.039,-30.762,-36.621
1789993517.247993,-47.363,-40.527,-23.438,-33.691
1789993517.251896,-49.805,-44.434,-24.414,-27.344
1789993517.255799,-41.992,-53.223,-28.809,-17.578
1789993517.259702,-31.250,-52.734,-21.484,-14.648
1789993517.263605,-36.133,-46.875,-15.625,-26.855
1789993517.267508,-44.434,-42.969,-15.625,-28.320
1789993517.271411,-42.480,-41.992,-21.484,-33.203
1789993517.275314,-25.391,-47.852,-27.832,-37.598
1789993517.279217,-31.738,-46.387,-24.414,-29.297
1789993517.283176,-51.270,-41.992,-13.184,-33.691
1789993517.287079,-49.316,-44.434,-19.043,-34.180
1789993517.290982,-30.273,-46.387,-28.320,-33.691
1789993517.294885,-31.250,-49.316,-19.043,-32.715
1789993517.298788,-50.293,-45.410,-18.555,-33.691
1789993517.302691,-43.457,-44.434,-21.973,-36.621
1789993517.306594,-20.996,-35.156,-20.508,-29.297
1789993517.310497,-20.508,-33.203,-22.461,-27.832
1789993517.314400,-39.551,-41.016,-26.367,-25.879
1789993517.318304,-46.387,-38.086,-30.273,-30.273
1789993517.322206,-31.738,-38.574,-26.855,-30.762
1789993517.326110,-29.297,-38.086,-24.902,-29.785
1789993517.330064,-46.387,-36.133,-20.508,-38.574
1789993517.333967,-46.875,-36.621,-14.648,-31.738
1789993517.337870,-34.180,-36.133,-19.043,-23.438
1789993517.341773,-19.043,-38.574,-17.578,-22.461
1789993517.345676,-31.738,-49.316,-18.555,-35.156
1789993517.349579,-42.480,-47.852,-22.949,-41.992
1789993517.353482,-24.414,-32.715,-24.414,-36.133
1789993517.357385,-12.207,-24.902,-34.180,-22.461
1789993517.361288,-25.879,-34.668,-44.434,-25.879
1789993517.365191,-50.781,-42.480,-45.410,-49.316
1789993517.369094,-44.434,-35.645,-40.527,-47.852
1789993517.372997,-22.949,-30.762,-41.016,-39.062
1789993517.376949,-27.344,-32.227,-43.945,-41.504
1789993517.380852,-48.828,-31.738,-43.457,-49.805
1789993517.384755,-57.129,-33.691,-41.992,-46.387
1789993517.388658,-43.945,-35.645,-41.992,-50.293
1789993517.392561,-33.203,-39.551,-43.945,-43.457
1789993517.396464,-43.457,-30.762,-41.016,-40.039
1789993517.400367,-55.176,-26.855,-38.086,-42.969
1789993517.404270,-46.387,-34.668,-40.039,-31.738
1789993517.408173,-30.762,-41.504,-30.273,-31.250
1789993517.412076,-35.645,-37.598,-27.344,-39.551
1789993517.415979,-47.363,-23.926,-32.715,-56.641
1789993517.419883,-36.133,-22.949,-27.344,-43.457
1789993517.423830,-16.602,-31.738,-26.367,-24.414
1789993517.427733,-17.090,-26.367,-29.297,-28.320
1789993517.431636,-36.133,-22.949,-40.527,-37.598
1789993517.435539,-43.945,-28.320,-57.129,-46.387
1789993517.439442,-27.832,-25.391,-52.734,-38.574
1789993517.443345,-7.812,-22.949,-46.387,-23.926
1789993517.447248,-19.531,-26.367,-50.781,-30.762
1789993517.451151,-36.621,-29.297,-47.852,-45.410
1789993517.455054,-31.738,-31.738,-32.715,-54.199
1789993517.458957,-25.391,-31.250,-30.273,-53.711
1789993517.462860,-39.551,-34.180,-29.297,-60.059
1789993517.466763,-52.734,-38.574,-20.996,-65.918
1789993517.470714,-43.945,-41.992,-18.066,-51.758
1789993517.474617,-29.785,-41.992,-11.230,-36.133
1789993517.478520,-43.945,-50.293,-20.996,-45.410
1789993517.482423,-62.012,-52.246,-26.855,-51.758
1789993517.486326,-50.781,-47.852,-14.648,-41.992
1789993517.490229,-31.250,-45.410,-13.184,-28.320
1789993517.494133,-27.344,-45.898,-13.672,-19.043
1789993517.498035,-48.340,-52.734,-13.184,-33.203
1789993517.501939,-49.316,-45.898,-10.742,-34.180
1789993517.505842,-28.809,-36.621,-7.812,-22.949
1789993517.509745,-20.996,-41.016,-15.137,-17.090
1789993517.513648,-35.156,-39.551,-17.578,-23.926
1789993517.517588,-47.363,-36.621,-25.391,-32.227
1789993517.521491,-34.668,-33.203,-29.785,-24.902
1789993517.525394,-26.367,-38.086,-26.367,-24.414
1789993517.529297,-41.992,-35.645,-29.785,-33.691
1789993517.533201,-52.246,-34.668,-38.574,-37.109
1789993517.537104,-39.551,-43.457,-33.203,-34.668
1789993517.541007,-14.160,-44.922,-28.809,-32.715
1789993517.544910,-16.602,-34.180,-31.738,-31.250
1789993517.548813,-38.574,-29.785,-28.809,-28.809
1789993517.552716,-36.621,-31.250,-26.855,-16.113
1789993517.556619,-22.949,-27.344,-26.367,-15.137
1789993517.560522,-18.555,-15.625,-29.785,-22.949
1789993517.564485,-38.086,-20.996,-28.809,-36.621
1789993517.568388,-48.340,-34.180,-22.461,-38.086
1789993517.572291,-31.738,-27.832,-24.902,-30.762
1789993517.576194,-20.020,-34.180,-26.855,-30.273
1789993517.580097,-28.320,-46.387,-27.344,-32.715
1789993517.584000,-34.180,-44.922,-31.738,-30.273
1789993517.587903,-23.438,-37.109,-30.273,-23.438
1789993517.591806,-10.742,-29.297,-32.715,-22.461
1789993517.595709,-19.531,-29.785,-26.367,-29.297
1789993517.599612,-39.551,-33.691,-27.832,-34.180
1789993517.603515,-39.062,-35.156,-37.109,-29.785
1789993517.607419,-23.926,-33.203,-34.180,-19.043
1789993517.611377,-24.902,-37.109,-34.180,-22.949
1789993517.615280,-43.457,-33.691,-39.551,-32.227
1789993517.619184,-42.969,-17.090,-44.434,-31.250
1789993517.623086,-20.020,-7.812,-42.480,-25.391
1789993517.626990,-8.789,-10.742,-32.715,-26.367
1789993517.630893,-29.297,-26.367,-28.809,-34.180
1789993517.634796,-43.945,-34.180,-26.855,-30.273
1789993517.638699,-31.738,-35.645,-31.738,-23.926
1789993517.642602,-15.137,-38.574,-41.016,-24.414
1789993517.646505,-32.227,-30.273,-42.480,-32.715
1789993517.650408,-46.875,-24.414,-34.668,-30.762
1789993517.654311,-33.203,-19.043,-34.668,-25.879
1789993517.658270,0.000,-21.484,-33.691,-29.785
1789993517.662173,0.000,-31.738,-28.320,-28.320
1789993517.666076,0.000,-33.691,-38.086,-39.062
1789993517.669979,0.000,-27.832,-46.875,-56.152
1789993517.673882,0.000,-25.391,-55.176,-50.293
1789993517.677785,0.000,-23.926,-58.594,-46.387
1789993517.681688,0.000,-28.320,-53.223,-47.852
1789993517.685591,0.000,-21.973,-44.922,-36.133
1789993517.689494,0.000,-20.996,-44.434,-20.508
1789993517.693397,0.000,-24.902,-49.805,-14.160
1789993517.697300,0.000,-20.508,-48.828,-17.578
1789993517.701204,0.000,-18.555,-37.598,-18.555
1789993517.705156,-20.508,-13.672,-33.691,-18.066
1789993517.709059,-8.789,-8.301,-44.922,-20.508
1789993517.712962,-24.902,-17.090,-40.039,-29.297
1789993517.716865,-36.621,-26.367,-33.691,-46.875
1789993517.720768,-37.109,-29.785,-41.016,-45.410
1789993517.724671,-31.250,-31.250,-44.922,-34.180
1789993517.728574,-39.551,-30.273,-47.852,-38.086
1789993517.732477,-61.035,-35.645,-60.547,-50.781
1789993517.736381,-51.270,-28.809,-56.641,-46.875
1789993517.740283,-31.738,-24.414,-45.898,-40.527
1789993517.744187,-29.785,-25.879,-41.016,-38.086
1789993517.748090,-37.598,-16.602,-41.992,-42.969
1789993517.752041,-38.574,-20.020,-45.410,-44.434
1789993517.755944,-20.508,-26.367,-33.691,-37.598
1789993517.759847,-11.230,-28.320,-41.016,-41.016
1789993517.763750,-35.645,-28.320,-50.293,-54.688
1789993517.767653,-48.828,-28.809,-39.551,-51.270
1789993517.771556,-30.762,-37.109,-43.457,-45.898
1789993517.775459,-15.625,-36.621,-52.246,-39.062
1789993517.779362,-29.785,-34.180,-50.293,-35.645
1789993517.783265,-44.434,-40.527,-40.039,-47.363
1789993517.787169,-34.668,-37.598,-30.273,-39.062
1789993517.791071,-21.973,-34.668,-39.062,-23.438
1789993517.794975,-31.250,-31.738,-40.527,-33.203
