second,EI,EI_smooth10,FAA,FAA_smooth10,blinks,BPM_smooth10
143,0.152013,0.188302,1.419863,2.119400,0,6
144,,0.166217,,1.880921,1,12
145,,0.165228,,1.573400,0,12
146,0.310420,0.189446,2.958953,1.725058,0,12
147,,0.188409,,1.799816,1,18
148,,0.192842,,1.672202,1,24
149,0.107542,0.183454,4.729423,2.299181,0,24
150,0.201765,0.186506,2.684598,2.363417,0,18
151,,0.181292,,2.572982,1,24
152,,0.192935,,2.948209,1,30
153,0.195675,0.203850,3.309349,3.420581,0,30
154,0.346317,0.232344,5.269700,3.790405,0,24
155,0.146636,0.218059,1.896930,3.474826,0,24
156,0.359845,0.226297,3.911414,3.633569,0,24
157,0.294421,0.236029,2.746409,3.506832,0,18
158,0.342469,0.249334,2.427103,3.371866,0,12
159,,0.269590,,3.177929,1,18
160,0.144271,0.261376,2.208496,3.109914,0,18
161,0.195044,0.253085,1.531814,2.912652,0,12
162,0.203933,0.247623,4.316990,3.068689,0,6
163,0.200030,0.248107,2.279495,2.954261,0,6
164,0.172782,0.228826,0.281216,2.399985,0,6
165,0.286104,0.244322,2.117971,2.424545,0,6
166,0.255105,0.232684,2.235733,2.238359,0,6
167,0.202092,0.222426,3.045111,2.271548,0,6
168,,0.207420,,2.252103,1,12
169,,0.207420,,2.252103,0,6
170,0.152369,0.208432,1.330910,2.142405,0,6
171,0.117049,0.198683,1.104151,2.088947,0,6
172,0.218633,0.200521,2.540949,1.866942,0,6
173,0.088081,0.186527,1.577082,1.779141,0,6
174,0.453052,0.221561,1.125159,1.884633,0,6
175,0.135670,0.202756,-0.241443,1.589707,0,6
176,0.391738,0.219835,1.059934,1.442732,0,6
177,0.379999,0.242074,2.254640,1.343923,0,6
178,0.158424,0.232779,-0.172251,1.175459,0,0
179,0.306652,0.240167,0.936997,1.151613,0,0
180,1.171127,0.342043,6.709349,1.689457,0,0
181,,0.367042,,1.754491,1,6
182,,0.385593,,1.656183,1,12
183,0.244233,0.405112,1.540690,1.651634,0,12
184,0.274490,0.382792,0.484614,1.571566,0,12
185,0.173190,0.387482,0.651327,1.683162,0,12
186,0.190041,0.362270,0.577223,1.622824,0,12
187,0.216185,0.341793,2.900202,1.703519,0,12
188,0.266648,0.355321,1.711976,1.939047,0,12
189,,0.362274,,2.082197,1,18
190,,0.227465,,1.311005,1,24
191,0.409680,0.253495,0.718678,1.226387,0,18
192,0.184983,0.244931,2.507330,1.386505,0,12
193,0.299556,0.251847,0.921877,1.309153,0,12
194,,0.248612,,1.426945,0,12
195,,0.261182,,1.556214,1,18
196,0.507220,0.314045,3.701334,2.076899,0,18
197,0.431618,0.349951,1.218771,1.796661,0,18
198,0.048193,0.313542,3.276785,2.057462,0,18
199,,0.313542,,2.057462,1,18
200,,0.313542,,2.057462,1,18
201,,0.294314,,2.325219,0,18
202,,0.321647,,2.279692,3,36
203,,0.329010,,2.732297,2,48
204,,0.329010,,2.732297,0,48
205,,0.329010,,2.732297,1,48
206,0.162845,0.214219,3.070152,2.521903,0,48
207,0.284037,0.165025,2.252037,2.866325,0,48
208,,,,,0,48
209,,,,,1,48
210,0.233066,0.226649,3.843107,3.055099,0,42
211,0.307069,0.246754,0.283171,2.362117,0,42
212,0.083933,0.214190,1.767763,2.243246,0,24
213,0.285554,0.226084,1.301881,2.086352,0,12
214,0.389732,0.249462,0.900068,1.916883,0,12
215,0.186989,0.241653,0.952706,1.796361,0,6
216,0.367247,0.267203,2.279163,1.697487,0,6
217,0.233653,0.260905,1.066018,1.549234,0,6
218,0.282655,0.263322,1.062909,1.495198,0,6
219,0.384868,0.275477,2.970863,1.642765,0,0
220,,0.280189,,1.398282,1,6
221,0.139233,0.261540,1.672635,1.552667,0,6
222,,0.283741,,1.525780,1,12
223,,0.283482,,1.557766,1,18
224,,0.265774,,1.667382,1,24
225,0.212628,0.270047,1.148722,1.700051,0,24
226,0.325639,0.263113,1.434659,1.559301,0,24
227,0.554680,0.316617,1.703058,1.665474,0,24
228,0.281051,0.316350,1.853614,1.797258,0,24
229,0.680072,0.365551,1.442641,1.542555,0,24
230,,0.365551,,1.542555,1,24
231,0.383347,0.406236,0.638901,1.370266,0,24
232,0.302992,0.391487,1.498940,1.388648,0,18
233,0.355969,0.387047,0.570668,1.286400,0,12
234,0.230490,0.369652,0.904310,1.243946,0,6
235,0.492503,0.400749,1.531678,1.286496,0,6
236,0.197281,0.386487,0.522385,1.185133,0,6
237,0.746301,0.407779,3.694694,1.406425,0,6
238,0.328987,0.413105,1.766113,1.396703,0,6
239,0.561299,0.399908,1.342119,1.385534,0,6
240,,0.399908,,1.385534,1,6
241,0.153944,0.374418,2.155347,1.554028,0,6
242,0.487910,0.394965,0.893456,1.486752,0,6
243,0.383602,0.398035,0.884096,1.521577,0,6
244,0.305581,0.406379,2.185814,1.663967,0,6
245,0.281162,0.382896,0.867942,1.590218,0,6
246,0.384760,0.403727,0.519755,1.589926,0,6
247,0.373455,0.362300,1.323003,1.326405,0,6
248,,0.366464,,1.271441,0,6
249,,0.338631,,1.261345,1,12
250,0.285463,0.331985,1.728757,1.319771,0,6
251,0.272706,0.346830,1.196454,1.199910,0,6
252,0.266832,0.319195,2.174487,1.360038,0,6
253,0.215812,0.298222,1.032359,1.378571,0,6
254,0.466555,0.318343,-0.491859,1.043862,0,6
255,,0.323655,,1.068994,0,6
256,,0.313471,,1.160534,1,12
257,,0.301474,,1.128040,1,18
258,,0.301474,,1.128040,1,24
259,0.249632,0.292833,1.171643,1.135307,0,18
260,0.330342,0.300313,1.349770,1.072142,0,18
261,0.211316,0.290082,0.757952,0.999059,0,18
262,,0.294731,,0.763973,1,24
263,,0.314461,,0.696876,1,30
264,,0.263763,,1.093122,2,42
265,,0.263763,,1.093122,1,48
266,,0.263763,,1.093122,2,54
267,,0.263763,,1.093122,0,48
268,,0.263763,,1.093122,1,48
269,,,,,1,54
270,,,,,2,66
271,,,,,0,66
272,,,,,1,66
273,0.321447,,0.697157,,0,60
274,0.416240,,-0.567326,,0,48
275,0.134854,0.290847,0.852074,0.327302,0,42
276,,0.290847,,0.327302,1,36
277,,0.290847,,0.327302,0,36
278,0.208734,0.270318,1.385644,0.591887,0,30
279,0.284532,0.273161,2.495795,0.972669,0,24
280,,0.273161,,0.972669,1,18
281,0.252340,0.269691,-0.065725,0.799603,0,18
282,0.358370,0.282359,0.371050,0.738381,0,12
283,0.237542,0.270373,0.200621,0.667447,0,12
284,0.219383,0.242251,1.915931,1.022199,0,12
285,,0.260150,,1.050553,1,18
286,,0.260150,,1.050553,0,12
287,0.264144,0.260721,-2.035428,0.609698,0,12
288,0.292831,0.272735,1.101381,0.569089,0,12
289,0.317544,0.277451,-0.047014,0.205831,0,12
290,0.254345,0.274562,0.211094,0.206489,0,6
291,0.696088,0.330031,0.483373,0.275126,0,6
292,0.136548,0.302303,0.683020,0.314122,0,6
293,,0.311555,,0.330337,1,12
294,0.281831,0.320476,0.117477,0.073415,0,12
295,0.437811,0.335143,0.520149,0.129257,0,6
296,,0.335143,,0.129257,1,12
297,,0.345286,,0.438497,1,18
298,0.151483,0.325093,1.100847,0.438421,0,18
299,0.394397,0.336072,0.351699,0.495380,0,18
300,0.205107,0.329038,0.927383,0.597707,0,18
